city,location,price,bedrooms,baths,size,year,source
Lahore,"New Lahore City, Lahore",14000000.0,3.0,3.0,1125.0,2023,historical
Lahore,"DHA Phase 5 - Block L, DHA Phase 5",54500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5 - Block K, DHA Phase 5",51500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",53500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5 - Block L, DHA Phase 5",52500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",47000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",44000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Air Avenue - Block N, DHA Phase 8 - Ex Air Avenue",51500000.0,5.0,5.0,2475.0,2023,historical
Lahore,"Gulberg, Lahore",39300000.0,1.0,1.0,1305.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",350000000.0,6.0,7.0,9000.0,2023,historical
Lahore,"Gulberg, Lahore",15000000.0,0.0,1.0,652.0,2023,historical
Lahore,"Gulberg, Lahore",50000000.0,2.0,2.0,1935.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",53500000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",58000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Valencia - Block F, Valencia Housing Society",41500000.0,6.0,7.0,2250.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",15000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Johar Town, Lahore",20500000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Johar Town, Lahore",20000000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Askari 11 - Sector B Apartments, Askari 11",24500000.0,3.0,3.0,2250.0,2023,historical
Lahore,"Askari 11 - Sector B Apartments, Askari 11",33000000.0,3.0,3.0,2250.0,2023,historical
Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",24500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Askari 11 - Sector B Apartments, Askari 11",26500000.0,3.0,3.0,2250.0,2023,historical
Lahore,"Askari 11 - Sector B Apartments, Askari 11",30000000.0,4.0,5.0,2700.0,2023,historical
Lahore,"DHA 9 Town - Block C, DHA 9 Town",27500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"DHA 9 Town - Block D, DHA 9 Town",40000000.0,4.0,5.0,1800.0,2023,historical
Lahore,"Bahria Town - Nargis Block, Bahria Town - Sector C",35500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 7 - Block Y, DHA Phase 7",56100000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",25000000.0,4.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Talha Block, Bahria Town - Sector E",39000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",47500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 5, DHA Defence",350000000.0,6.0,7.0,9000.0,2023,historical
Lahore,"Wapda Town Phase 1 - Block F1, Wapda Town Phase 1",60000000.0,5.0,5.0,4500.0,2023,historical
Lahore,"Askari 10 - Sector F, Askari 10",82500000.0,5.0,5.0,3825.0,2023,historical
Lahore,"SJ Garden, Bedian Road",11000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Askari 10 - Sector F, Askari 10",70000000.0,4.0,4.0,3825.0,2023,historical
Lahore,"State Life Housing Society, Lahore",77500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA 9 Town - Block A, DHA 9 Town",26000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Formanites Housing Scheme, Lahore",17000000.0,3.0,5.0,1125.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",59000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",71400000.0,5.0,6.0,5400.0,2023,historical
Lahore,"Johar Town, Lahore",18200000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Architects Engineers Housing Society, Lahore",45000000.0,5.0,5.0,4500.0,2023,historical
Lahore,"Bahria Town - Ghouri Block, Bahria Town - Sector B",50000000.0,5.0,7.0,4500.0,2023,historical
Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",58000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",65000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"DHA Phase 4 - Block DD, DHA Phase 4",73000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",35000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector D, Bahria Town",27500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",22500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Sector E, Bahria Town",34000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector E, Bahria Town",41500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"DHA Phase 5 - Block D, DHA Phase 5",26500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",47000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Talha Block, Bahria Town - Sector E",30000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Gulshan-e-Lahore, Lahore",21000000.0,5.0,6.0,1778.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",217500000.0,6.0,7.0,9000.0,2023,historical
Lahore,"Askari 10 - Sector F, Askari 10",45500000.0,4.0,5.0,3038.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",73500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Lake City, Raiwind Road",195000000.0,6.0,8.0,9000.0,2023,historical
Lahore,"Askari 11, Askari",26500000.0,3.0,3.0,2250.0,2023,historical
Lahore,"Lake City - Sector M7 - Block A, Lake City - Sector M-7",30000000.0,4.0,4.0,1575.0,2023,historical
Lahore,"Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal",37000000.0,6.0,7.0,2250.0,2023,historical
