city,location,price,bedrooms,baths,size,year,source,location_clean,location_standardized
Multan,"Buch Executive Villas, Multan",40000000.0,5.0,6.0,2250.0,2025,live,"buch executive villas, multan",Buch Executive Villas
Multan,"Fida Avenue, Multan",9000000.0,4.0,5.0,900.0,2025,live,"fida avenue, multan",Fida Avenue
Multan,"Bahadurpur, Multan",34000000.0,8.0,6.0,4500.0,2025,live,"bahadurpur, multan",Bahadurpur
Multan,"Cantt Residencia, Askari Bypass",55000000.0,5.0,7.0,3150.0,2025,live,"cantt residencia, askari bypass",Cantt Residencia
Multan,"Shalimar Colony, Multan",21500000.0,4.0,5.0,2250.0,2025,live,"shalimar colony, multan",Shalimar Colony
Multan,"Model Town, Multan",21500000.0,4.0,4.0,2250.0,2025,live,"model town, multan",Model Town
Multan,"Rasheedabad, Multan",23000000.0,4.0,2.0,2250.0,2025,live,"rasheedabad, multan",Rasheedabad
Multan,"Royal Orchard - Block G, Royal Orchard",16300000.0,5.0,5.0,1125.0,2025,live,"royal orchard - block g, royal orchard",Royal Orchard - Block G
Multan,"North Gulgasht, Multan",17000000.0,4.0,5.0,1575.0,2025,live,"north gulgasht, multan",North Gulgasht
Multan,"Royal Orchard - Block A, Royal Orchard",65000000.0,5.0,6.0,4500.0,2025,live,"royal orchard - block a, royal orchard",Royal Orchard - Block A
Multan,"Royal Orchard - Block G, Royal Orchard",16500000.0,3.0,4.0,1125.0,2025,live,"royal orchard - block g, royal orchard",Royal Orchard - Block G
Multan,"Wapda Town Phase 1 - Block E, Wapda Town Phase 1",57500000.0,6.0,6.0,4500.0,2025,live,"wapda town phase 1 - block e, wapda town phase 1",Wapda Town Phase 1 - Block E
Multan,"Royal Orchard - Block A, Royal Orchard",70000000.0,5.0,5.0,4500.0,2025,live,"royal orchard - block a, royal orchard",Royal Orchard - Block A
Multan,"Royal Orchard - Block C, Royal Orchard",36500000.0,5.0,5.0,2250.0,2025,live,"royal orchard - block c, royal orchard",Royal Orchard - Block C
Multan,"Model Town, Multan",65000000.0,6.0,6.0,4500.0,2025,live,"model town, multan",Model Town
Multan,"Wapda Town Phase 1 - Block C, Wapda Town Phase 1",79000000.0,6.0,6.0,4500.0,2025,live,"wapda town phase 1 - block c, wapda town phase 1",Wapda Town Phase 1 - Block C
Multan,"Royal Orchard - Block E, Royal Orchard",72500000.0,5.0,6.0,4950.0,2025,live,"royal orchard - block e, royal orchard",Royal Orchard - Block E
